2025-01-13 04:25:38,ERROR,Invalid URL provided.
2025-01-13 04:25:38,INFO,127.0.0.1 - - [13/Jan/2025 04:25:38] "[31m[1mPOST /shorten HTTP/1.1[0m" 400 -
2025-01-13 04:25:43,DEBUG,Rendering index page.
2025-01-13 04:25:43,INFO,127.0.0.1 - - [13/Jan/2025 04:25:43] "GET / HTTP/1.1" 200 -
2025-01-13 04:25:44,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:25:44,ERROR,Short URL not found.
2025-01-13 04:25:44,INFO,127.0.0.1 - - [13/Jan/2025 04:25:44] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:25:44,DEBUG,Received URL to shorten: 
2025-01-13 04:25:44,ERROR,Invalid URL provided.
2025-01-13 04:25:44,INFO,127.0.0.1 - - [13/Jan/2025 04:25:44] "[31m[1mPOST /shorten HTTP/1.1[0m" 400 -
2025-01-13 04:25:49,DEBUG,Rendering index page.
2025-01-13 04:25:49,INFO,127.0.0.1 - - [13/Jan/2025 04:25:49] "GET / HTTP/1.1" 200 -
2025-01-13 04:25:49,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:25:49,ERROR,Short URL not found.
2025-01-13 04:25:49,INFO,127.0.0.1 - - [13/Jan/2025 04:25:49] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:25:50,DEBUG,Getting click count for shortened URL: invalid-url
2025-01-13 04:25:50,ERROR,Short URL not found.
2025-01-13 04:25:50,INFO,127.0.0.1 - - [13/Jan/2025 04:25:50] "[33mPOST /count HTTP/1.1[0m" 404 -
2025-01-13 04:25:56,DEBUG,Rendering index page.
2025-01-13 04:25:56,INFO,127.0.0.1 - - [13/Jan/2025 04:25:56] "GET / HTTP/1.1" 200 -
2025-01-13 04:25:57,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:25:57,ERROR,Short URL not found.
2025-01-13 04:25:57,INFO,127.0.0.1 - - [13/Jan/2025 04:25:57] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:25:58,DEBUG,Retrieving original URL for shortened URL: invalid-url
2025-01-13 04:25:58,ERROR,Short URL not found.
